166	0	35	3	4	3	2.875	3	3.125	4	2.625	4	3	3	4	1	4	2	4	5	4	5	5	5	4	5	3	3	2	2	4	1	3	2	5	3	3
167	0	19	3	4	3.125	3.125	3	3.125	3.125	3.25	4	4	4	2	4	2	2	2	2	3	1	5	2	3	5	1	4	3	3	4	3	2	4	5	5	4
168	1	19	5	4	3.5	3.25	2.5	3.125	3.875	4.125	4	4	4	4	3	3	4	5	5	5	4	5	4	5	4	5	4	3	2	4	2	3	1	4	4	2
169	1	19	2	4	3	3.75	2.5	3.125	3.625	3	3	2	3	3	2	4	4	4	4	3	3	5	5	5	4	5	4	2	3	4	3	2	2	4	4	2
170	1	20	2	5	2.5	3.375	2.375	2.75	3.375	3.5	4	2	2	3	2	3	5	3	5	4	4	4	3	4	4	2	2	3	2	3	1	1	1	3	5	3
171	1	19	3	4	2.75	3.375	2.5	3	3	3.875	4	4	4	2	2	2	2	2	4	1	1	5	2	5	4	5	4	2	4	4	2	1	1	2	5	4
172	1	19	3	2	3.75	4.125	2.75	3.125	3.5	3.375	4	3	4	2	1	2	2	4	4	3	3	5	5	5	5	4	3	4	3	4	2	3	2	4	5	3
173	1	20	1	2	3.25	3.375	2.375	3.625	4	2.875	4	4	4	2	1	1	4	4	4	4	4	5	4	5	5	4	4	3	2	4	3	2	2	4	4	3
174	0	20	3	5	3.25	3.375	2.125	2.875	3.375	3.5	2	2	3	4	3	5	2	4	4	3	3	5	3	3	4	4	4	4	3	4	3	4	4	3	4	4
175	0	36	4	4	3	3	2.625	2.875	2.75	3.25	2	2	2	5	3	5	5	5	5	5	5	4	2	4	3	2	4	1	2	5	2	1	1	4	3	5
176	0	20	4	4	3.625	3.375	2.5	3.375	3.25	3	4	3	4	2	2	2	4	4	4	4	4	5	5	5	5	5	4	2	2	4	2	5	2	4	2	2
177	0	20	3	5	3.75	3.25	3	3.5	3.25	3	4	4	3	3	3	4	4	4	3	3	4	4	3	4	4	3	4	3	3	4	4	4	2	4	3	5
178	0	20	4	4	3.75	3.25	2.875	3.75	3.875	3.25	4	3	5	3	2	2	4	4	5	4	2	5	4	5	5	5	4	1	5	5	4	3	2	4	4	2
179	1	19	4	3	3.5	4	3.125	3.375	3.75	3	4	2	4	4	4	4	4	5	5	5	5	5	4	5	5	5	4	3	2	5	2	3	4	4	4	2
180	1	19	2	5	3.25	3.5	2.875	3.5	4	3.375	3	4	4	2	3	3	5	5	5	5	4	5	4	4	4	4	4	3	2	4	3	2	3	4	3	2
181	1	19	3	3	3	3.25	3	3.375	3.5	3	3	3	4	2	2	2	4	4	4	4	4	5	4	5	4	4	4	2	3	4	3	4	3	4	3	3
182	1	19	3	4	2.375	3.375	2.625	2.75	3.625	3.375	5	5	5	1	1	1	5	5	5	5	5	5	5	5	5	5	4	3	3	4	2	2	1	4	4	4
183	1	19	3	4	3.5	4	2.25	3.25	3.5	3.125	3	2	4	2	4	4	3	4	4	4	4	4	3	4	3	4	5	2	5	5	1	4	1	3	5	1
184	1	19	5	4	3.125	3	2.125	2.125	3	2.625	4	3	5	2	2	1	3	5	4	3	4	5	3	5	3	5	5	1	4	4	1	1	5	4	3	1
185	0	19	3	4	3.375	2.875	2.875	3.125	3.125	4.125	4	1	3	4	2	4	1	5	5	1	1	4	1	4	1	2	4	2	1	4	2	1	1	5	3	3
186	1	20	4	4	3.125	3.625	2.875	3.375	3.875	3.25	3	3	3	3	2	2	3	2	2	2	2	5	4	4	5	3	4	2	3	4	2	4	1	4	5	2
187	1	19	4	4	3	4	2.875	3.125	3.25	3	4	3	4	2	2	2	3	4	3	4	2	4	2	4	4	4	3	2	4	4	3	2	1	2	3	3
188	0	19	2	3	4.125	3.625	2.25	3	3	2.75	2	2	2	4	3	5	3	4	5	5	4	5	5	4	5	5	4	3	2	4	1	5	1	4	4	2
189	0	20	3	4	3.625	3.5	2	2.625	2.75	2.375	4	4	4	3	1	2	3	4	3	2	4	5	4	5	4	4	4	4	2	4	3	1	1	2	5	2
190	1	19	4	5	3.625	3.375	1.875	3.125	3.875	3.625	2	1	3	4	3	4	4	5	5	4	2	5	5	5	5	5	1	2	2	4	2	1	1	4	5	4
191	0	20	2	4	3.75	3.625	3	2.5	3.375	3.625	4	4	4	5	3	4	2	2	4	4	3	5	4	5	4	5	4	5	2	4	3	2	1	2	4	3
192	1	19	2	3	3.25	3.625	3	3.5	4	3.5	3	4	5	2	2	2	5	5	5	5	3	5	4	5	4	4	4	2	4	4	3	3	4	4	4	4
193	1	19	3	4	3	4	1.75	2.75	3	3.5	3	3	4	3	1	2	4	4	4	5	3	5	4	5	3	4	4	3	4	4	4	1	1	5	5	4
194	1	19	2	4	3.375	4.125	1.875	3.5	3.625	3.375	4	4	4	2	1	2	5	4	5	5	4	5	5	5	5	5	4	4	2	5	4	1	1	1	5	4
195	0	19	5	2	1.875	2.625	3.5	2.375	2	2.5	3	3	4	2	3	2	3	4	3	2	2	3	3	2	3	3	2	3	3	2	4	2	4	2	2	2
196	1	19	4	4	3	3.875	1.625	3.75	3.625	3.125	3	4	1	1	2	2	4	3	4	4	3	5	5	5	5	5	4	1	2	4	4	4	1	4	4	4
197	0	20	4	4	3.125	3.375	3.75	3	3	3	3	3	4	3	2	2	3	4	5	4	2	5	5	5	5	4	4	4	5	5	3	3	1	5	5	5
198	1	20	1	4	3.75	3.375	3.75	3.875	3.5	3.5	4	4	5	5	3	2	5	5	5	5	4	5	4	5	4	5	4	2	2	4	2	2	4	4	2	2
199	0	19	4	4	3.375	3.75	3	3.5	3.625	3.125	3	2	2	4	3	4	4	5	5	5	2	3	2	4	2	3	5	2	2	4	2	2	4	4	2	2
200	0	20	3	5	3.375	3.25	3.875	3.5	4.125	2.75	3	2	3	4	3	5	5	5	5	5	3	5	4	5	4	5	5	4	4	4	2	1	1	4	4	3
201	0	20	3	4	3.5	3	3.125	3.25	3.75	2.875	4	4	4	3	4	3	5	5	5	5	4	5	3	4	4	4	1	2	1	4	2	5	4	1	2	2
202	1	20	3	3	3	3.25	2.875	3.5	3.625	3.375	3	4	4	3	2	3	4	3	4	4	4	5	4	4	3	4	4	3	4	4	4	4	3	4	5	4
203	1	19	4	4	3	3.25	3	3.5	3.375	3.5	4	2	3	2	2	3	3	4	4	4	4	4	2	4	4	4	4	2	5	4	4	1	1	3	4	2
204	0	20	3	3	3.125	3.25	3	3.25	3.875	3.25	3	4	4	2	2	2	4	4	4	4	3	4	4	4	4	4	4	3	4	3	3	3	4	4	4	3
205	0	20	4	4	1.75	5	3.75	1.875	1	3.5	2	1	4	1	1	3	1	1	1	1	1	5	5	5	5	5	2	5	3	1	2	2	3	4	4	3
206	1	19	2	4	2.5	3.125	1.625	2.625	2.125	3.625	4	4	5	2	1	2	4	4	5	4	4	5	5	5	5	4	1	4	5	3	3	1	1	4	5	4
207	0	23	3	3	3.125	3.625	2	3.375	2.75	3.375	4	4	5	2	1	4	5	4	4	4	4	5	4	5	3	4	4	2	4	4	3	3	1	4	2	2
208	0	20	4	4	3.75	3.5	2.375	2.875	3.875	2.875	4	4	4	2	2	2	3	4	4	4	4	5	3	5	5	4	4	3	4	4	2	1	1	4	5	2
209	0	19	1	4	3.5	3.75	2.875	4	3	3.5	4	3	4	2	3	4	4	5	4	1	4	4	2	4	2	2	5	1	1	4	1	4	4	4	2	2
210	0	19	4	5	2.75	3.625	2.625	3.375	4	3.875	4	3	4	5	2	3	5	5	5	5	5	5	4	4	4	4	4	2	2	4	2	3	4	5	4	1
211	1	19	5	3	3.5	4.125	2.625	3.625	4.125	4	5	5	5	1	1	1	4	4	5	5	4	5	5	5	5	5	5	1	4	4	2	2	1	5	2	2
212	0	19	4	4	3.375	3.125	3.875	3.75	4.125	3	2	3	4	2	3	2	3	5	3	5	4	4	3	4	2	5	2	2	5	4	2	3	1	5	5	2
213	1	19	4	4	4	3.875	4	4	4	3.5	4	4	4	3	1	2	2	3	3	2	3	5	2	5	4	5	4	4	5	4	3	2	2	3	5	3
214	1	20	3	4	3.375	3.875	3.125	3.25	3.875	3.75	2	2	2	4	4	4	4	5	4	4	3	5	3	4	4	5	4	2	2	4	1	4	1	4	2	2
215	1	19	5	3	2.875	3.5	2.75	3.125	3.5	3.125	3	4	4	2	1	1	3	4	3	4	2	5	4	5	5	5	3	4	4	4	4	1	1	5	5	4
216	0	19	2	2	3.25	4	2.25	3.375	3.75	3.5	2	1	4	4	2	3	4	4	5	4	4	5	4	4	4	5	4	2	4	4	3	2	4	4	4	2
217	0	19	3	4	3.125	4.125	3.875	2.5	2.875	3.125	2	1	1	4	2	4	4	5	4	1	2	4	2	5	2	4	4	2	2	3	2	2	4	5	3	4
218	1	19	4	4	3.375	3.25	2.625	2.875	3.875	3.5	4	4	5	2	1	2	4	5	5	5	4	5	5	5	4	4	4	1	5	5	4	4	4	5	4	2
219	1	20	4	4	3.875	3.875	1.75	3.25	3.375	2.875	4	1	3	4	4	4	4	5	5	5	5	5	4	5	4	5	5	2	5	5	1	2	1	5	5	2
220	1	20	3	5	3.625	3.625	2.625	2.5	4.25	3.875	2	1	1	5	3	4	4	5	5	5	4	4	4	4	5	5	4	3	4	5	1	3	1	4	5	1
221	1	19	4	5	3.5	3.875	2	3.375	4.125	3.125	2	2	5	3	2	1	4	4	5	4	4	5	5	5	4	4	4	3	4	2	2	1	1	5	5	2
222	1	18	3	4	3.75	4.25	2.625	3.5	3.625	3.125	4	4	1	2	1	2	3	5	3	3	4	4	4	5	2	4	4	2	4	4	2	2	1	1	4	3
223	0	28	3	4	4	4	4	4	3	3	3	4	4	2	3	2	2	4	4	4	3	5	4	5	3	4	4	3	2	5	3	1	4	4	4	4
224	1	20	2	2	3.75	3.625	2.625	3.875	3.625	3.375	4	4	3	4	2	2	3	4	3	4	4	4	4	4	4	4	4	2	2	2	3	3	4	4	4	2
225	0	20	4	4	3.5	3.25	2.25	2.75	3.375	2.625	2	2	4	2	2	3	4	5	5	4	4	4	4	4	4	4	4	2	2	4	4	5	2	5	2	4
226	1	19	3	3	3.375	3.5	2.875	2.75	2.875	3	2	2	2	4	3	4	5	5	5	4	2	5	5	5	5	4	2	2	4	4	2	3	2	4	4	2
227	1	19	4	4	3	3.25	2.625	3.25	3.75	3.375	3	2	2	2	2	2	4	2	4	4	3	5	4	5	5	4	2	2	2	4	2	1	1	4	2	2
228	1	19	2	3	3	3	1.625	3	3.5	3.375	2	2	3	4	1	4	5	5	5	3	2	5	5	5	3	5	1	2	2	4	2	1	1	5	5	3
229	0	19	4	3	2.75	3.125	2.5	3	3.5	2.75	4	4	4	2	1	1	4	5	5	4	2	5	5	5	4	4	5	2	2	1	1	1	1	3	5	4
230	1	19	2	4	4	3	3	3	3	2	4	3	4	2	3	1	4	5	5	5	5	5	4	5	5	4	4	2	2	4	3	3	1	4	5	2
231	0	19	3	3	3.75	3.75	2.5	3.25	3.625	3.375	4	3	4	3	3	3	4	4	4	4	4	5	4	4	4	4	3	3	4	4	4	3	4	4	5	4
232	1	19	3	4	3.25	3.75	2.875	2.875	3.5	3.5	3	3	4	2	2	3	4	5	4	5	4	5	3	5	3	5	4	2	3	4	3	3	3	3	4	2
233	1	19	2	3	3.5	3.375	2.75	2.625	3.125	3.375	3	1	4	4	2	4	2	4	5	5	4	5	5	5	5	2	4	2	1	4	2	2	1	4	5	1
234	1	19	4	4	2.75	3.375	2.25	3	4.5	3.375	4	4	4	2	2	2	4	5	5	5	2	5	5	5	5	5	2	3	5	4	2	1	1	1	5	1
235	0	19	4	5	3.375	3.5	2.75	3.625	3	3.125	2	2	4	3	3	4	4	5	5	4	4	5	4	4	4	4	4	2	2	2	3	1	4	4	4	5
236	0	19	4	4	2.625	3.25	2	3.25	3.375	3.25	4	3	4	2	2	2	3	5	4	2	3	5	2	5	5	4	2	2	4	5	2	3	1	5	2	2
237	0	19	1	3	2.75	3.625	3.125	3.125	3.75	3	2	2	4	4	3	4	4	4	4	3	3	5	5	3	3	4	5	4	4	5	3	2	2	5	3	4
238	0	19	2	3	4.25	3.375	3.375	3	3.25	3.125	4	4	4	2	2	2	4	4	4	4	3	5	3	5	2	4	4	2	2	4	2	3	3	4	2	3
239	0	19	4	4	3	4.125	2.75	3	3.375	3.25	4	4	4	2	2	2	3	4	4	4	4	5	4	5	4	4	4	2	4	4	2	2	2	4	4	4
240	1	20	5	1	3.75	5	2.375	3.375	3.75	3.875	4	5	5	1	1	1	2	5	5	4	3	4	3	4	4	5	5	3	4	4	4	1	1	4	3	3
241	1	19	2	2	3.125	3.25	3.25	3	3.875	3.375	3	4	4	5	2	4	5	5	5	5	4	5	4	5	5	5	4	1	2	3	2	1	4	4	5	2
242	0	21	3	4	3.25	3.5	2.125	3	3.125	3.25	4	4	4	3	2	2	3	4	4	4	3	4	4	4	4	4	4	3	5	2	3	3	1	3	4	2
243	0	19	4	3	3.625	3.5	3	3.375	4.125	2.875	4	3	4	3	3	3	5	4	4	4	3	5	5	4	5	3	4	3	3	4	3	3	4	4	3	2
244	0	19	3	4	3.75	3.875	2.875	3.5	3.375	3.25	4	4	3	4	2	2	5	3	5	2	2	5	5	5	5	3	4	3	3	4	3	1	4	4	4	4
245	1	19	2	5	4.625	4	2.875	3.625	4.375	3.625	2	1	3	4	4	5	2	5	5	2	5	5	5	5	5	5	5	2	2	5	2	1	1	5	2	2
246	0	19	3	4	3.75	3.75	2.875	2.5	3.25	3.25	4	4	4	2	2	2	4	4	5	4	4	5	5	5	5	4	4	2	2	4	2	1	2	4	3	2
247	1	19	3	2	2.75	3.25	1.875	2.875	4.125	3.75	3	2	3	2	2	1	3	4	5	4	4	5	5	5	3	4	2	3	4	4	3	4	1	1	5	3
248	1	19	5	4	3.375	3.125	2.125	3.375	3.375	3.125	2	2	4	2	3	2	3	4	3	3	4	5	4	5	4	4	2	3	4	4	4	1	1	4	5	2
249	1	19	2	4	3.625	3.625	3	3.375	3.5	3.25	2	2	4	4	3	4	3	4	4	4	3	4	4	5	3	4	4	2	2	2	4	1	4	2	4	3
250	0	19	3	4	3.625	3.5	2.875	3.25	3.375	3.25	3	2	3	3	2	3	5	5	4	4	3	5	5	4	5	3	4	3	4	3	4	3	4	4	5	5
251	1	19	3	3	4	3.75	3	3.5	3.625	3.5	5	5	5	1	1	1	4	3	5	4	5	5	4	5	3	5	4	2	4	5	2	3	3	4	4	4
252	1	19	5	4	3	3.25	2.5	2.5	4.75	3.25	1	4	2	5	2	4	5	5	5	5	5	5	4	4	4	5	4	1	1	2	1	4	1	4	2	2
253	0	20	4	4	3	2.25	2	2.125	3.375	3	2	2	4	4	2	3	3	4	4	2	1	5	4	4	5	5	5	2	2	5	5	4	1	5	5	2
254	0	19	4	5	3.625	3.625	2.5	2.375	3.125	3	4	4	4	4	3	2	4	5	4	5	1	5	4	5	2	4	5	2	1	5	2	3	4	5	4	1
255	1	19	3	4	3.25	3.625	2.25	3	2.875	3	2	2	3	4	2	4	2	4	4	4	4	5	2	5	4	4	1	3	2	4	2	2	1	3	3	2
256	1	19	5	4	3.625	3	2.375	2.375	4.875	3.25	3	1	3	5	4	2	5	5	5	5	5	5	5	5	3	5	3	3	3	5	1	1	1	3	5	2
257	1	19	2	4	3.625	2.5	3.25	3	3.5	3.125	2	2	2	5	5	4	2	4	5	2	4	5	1	4	1	1	5	2	2	4	2	1	1	1	5	1
258	0	19	3	4	3.75	3.25	2.25	2.75	3.125	3	4	4	3	4	2	3	2	3	4	4	4	5	4	4	4	5	4	3	2	4	3	3	4	4	4	5
259	0	21	5	4	3.875	3.625	3	3.125	3.125	3.125	3	3	4	3	3	1	3	5	4	5	3	5	2	4	4	4	4	3	5	4	4	3	3	4	5	2
260	0	19	3	4	2.5	3.75	2.5	2.75	2.5	2.875	4	4	4	4	2	2	2	4	3	2	2	4	4	4	4	4	3	3	4	4	3	1	3	4	4	4
261	1	19	4	4	3.75	4	2.375	3.5	3.375	3.625	4	3	4	2	1	2	2	4	4	4	4	5	3	5	4	2	4	2	2	4	2	3	2	4	4	2
262	0	19	1	1	3.5	3.375	1.625	4	3.875	2.625	4	2	3	5	3	4	4	5	5	3	5	2	2	4	2	1	4	4	4	2	3	2	1	4	5	5
263	0	20	3	4	3.125	3.25	2.125	3.125	3	3	3	2	3	4	2	3	2	3	4	3	2	4	4	4	5	4	4	2	4	4	3	1	3	5	4	3
264	0	19	4	4	3.375	3.375	2.375	3	3.125	3	3	3	3	4	2	3	4	4	4	4	4	5	5	5	5	4	4	3	4	4	3	3	4	2	3	2
265	0	19	3	4	3.125	3.375	2	3.125	3	3.25	2	3	4	3	3	4	4	4	5	4	3	5	3	5	4	4	4	3	3	4	4	2	1	2	5	2
266	0	19	4	5	2.375	4.625	2.25	3.125	3.5	3.875	2	2	3	4	4	4	5	5	5	5	5	5	4	5	5	5	4	2	2	2	3	1	4	4	2	3
267	1	20	4	5	3.5	3.625	2.5	3.25	3	3.25	2	2	4	2	2	4	4	4	4	4	4	4	4	4	4	4	4	2	2	2	2	1	1	5	5	2
268	0	20	4	3	3.375	3.125	2.75	3.75	3.625	4	3	2	4	2	3	3	4	4	5	4	3	5	4	5	4	4	2	1	2	4	4	1	1	4	5	3
269	1	19	3	4	3.5	3.5	2.75	3.125	3.5	3.125	2	2	4	4	4	4	4	4	4	4	4	5	5	5	5	5	4	2	2	4	2	4	2	4	3	2
270	0	20	4	4	3.5	4	3.125	3	3.5	3.625	3	3	3	2	2	4	2	4	4	4	2	5	4	4	4	3	5	3	4	4	3	5	4	5	4	4
271	0	20	2	3	2.875	3.25	3	3.125	3	2.5	1	2	4	5	2	4	2	3	3	2	1	4	3	3	3	2	3	3	5	5	3	3	1	3	3	5
272	0	20	2	4	3.25	3.25	2.25	3	3.375	3.375	2	2	3	4	4	3	5	5	5	3	3	5	3	5	5	4	4	2	2	2	3	3	1	4	5	2
273	0	19	1	4	3.25	3.75	3.375	2	3.875	3.625	4	2	5	2	4	4	2	5	5	5	3	4	4	4	2	4	5	1	4	5	5	4	4	5	5	1
274	1	19	3	3	2.875	4	2.375	2.125	3.625	2.875	4	2	5	4	1	2	4	4	4	5	4	5	4	4	3	4	4	2	5	4	2	3	4	1	4	3
275	1	19	3	3	3.25	3.875	2.5	3.125	4.25	2.75	4	3	4	2	1	2	5	5	5	4	4	5	5	5	5	4	4	2	3	4	3	1	1	4	5	2
276	1	20	4	5	3.125	3.625	2.25	3.375	3.375	2.75	3	2	2	3	2	4	2	4	3	4	2	5	4	4	4	3	4	4	4	4	2	2	1	4	4	2
